polity,variable_name,variable_sub_name,value,year_from,year_to,certainty
CnQingE,crisisdb_famine_event,magnitude,Heavy,1646,1646,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1646,1646,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1646,1646,Evidenced
CnQingE,crisisdb_famine_event,latitude,29.352,1646,1646,Evidenced
CnQingE,crisisdb_famine_event,longitude,108.259,1646,1646,Evidenced
CnQingE,crisisdb_famine_event,elevation,805.4,1646,1646,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1646,1646,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1646,1646,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1646,1646,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1646,1646,Evidenced
CnQingE,crisisdb_famine_event,latitude,30.589,1646,1646,Evidenced
CnQingE,crisisdb_famine_event,longitude,106.751,1646,1646,Evidenced
CnQingE,crisisdb_famine_event,elevation,225.7,1646,1646,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1646,1646,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1646,1646,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1646,1646,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1647,1647,Evidenced
CnQingE,crisisdb_famine_event,latitude,30.388,1647,1647,Evidenced
CnQingE,crisisdb_famine_event,longitude,104.529,1647,1647,Evidenced
CnQingE,crisisdb_famine_event,elevation,397.6,1647,1647,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1647,1647,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1647,1647,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1647,1647,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1647,1647,Evidenced
CnQingE,crisisdb_famine_event,latitude,29.352,1647,1647,Evidenced
CnQingE,crisisdb_famine_event,longitude,108.259,1647,1647,Evidenced
CnQingE,crisisdb_famine_event,elevation,805.4,1647,1647,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1647,1647,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1647,1647,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1647,1647,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1647,1647,Evidenced
CnQingE,crisisdb_famine_event,latitude,29.352,1647,1647,Evidenced
CnQingE,crisisdb_famine_event,longitude,108.259,1647,1647,Evidenced
CnQingE,crisisdb_famine_event,elevation,805.4,1647,1647,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1647,1647,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1647,1647,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1647,1647,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,latitude,36.946,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,longitude,117.662,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,elevation,13,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,latitude,36.987,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,longitude,118.024,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,elevation,12.7,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,latitude,23.11,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,longitude,114.408,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,elevation,17.8,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,latitude,23.11,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,longitude,114.408,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,elevation,17.8,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,latitude,22.938,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,longitude,113.877,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,elevation,34.6,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,latitude,22.238,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,longitude,112.276,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,elevation,34.1,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,latitude,22.314,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,longitude,109.136,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,elevation,47.9,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,latitude,30.675,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,longitude,104.235,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,elevation,493.8,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1648,1649,Evidenced
CnQingE,crisisdb_famine_event,latitude,30.675,1648,1649,Evidenced
CnQingE,crisisdb_famine_event,longitude,104.235,1648,1649,Evidenced
CnQingE,crisisdb_famine_event,elevation,493.8,1648,1649,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1648,1649,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1648,1649,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1648,1649,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,latitude,30.675,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,longitude,104.235,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,elevation,493.8,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,latitude,29.366,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,longitude,106.628,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,elevation,279.4,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,latitude,29.366,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,longitude,106.628,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,elevation,279.4,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,latitude,30.716,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,longitude,103.521,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,elevation,648,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,latitude,31.898,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,longitude,105.495,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,elevation,822.7,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,latitude,30.419,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,longitude,105.473,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,elevation,332.4,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,latitude,30.142,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,longitude,105.809,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,elevation,282.8,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,latitude,31.235,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,longitude,104.456,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,elevation,623.2,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,latitude,29.628,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,longitude,105.138,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,elevation,349.8,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,latitude,29.147,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,longitude,105.013,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,elevation,308.3,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,latitude,29.504,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,longitude,103.384,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,elevation,967.3,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,latitude,29.504,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,longitude,103.384,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,elevation,967.3,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,latitude,30.589,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,longitude,106.751,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,elevation,225.7,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,latitude,29.352,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,longitude,108.259,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,elevation,805.4,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1648,1648,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1649,1649,Evidenced
CnQingE,crisisdb_famine_event,latitude,29.352,1649,1649,Evidenced
CnQingE,crisisdb_famine_event,longitude,108.259,1649,1649,Evidenced
CnQingE,crisisdb_famine_event,elevation,805.4,1649,1649,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1649,1649,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1649,1649,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1649,1649,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1651,1651,Evidenced
CnQingE,crisisdb_famine_event,latitude,38.813,1651,1651,Evidenced
CnQingE,crisisdb_famine_event,longitude,112.181,1651,1651,Evidenced
CnQingE,crisisdb_famine_event,elevation,1759.5,1651,1651,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1651,1651,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1651,1651,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1651,1651,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1652,1652,Evidenced
CnQingE,crisisdb_famine_event,latitude,24.596,1652,1652,Evidenced
CnQingE,crisisdb_famine_event,longitude,117.61,1652,1652,Evidenced
CnQingE,crisisdb_famine_event,elevation,29.7,1652,1652,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1652,1652,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1652,1652,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1652,1652,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1653,1653,Evidenced
CnQingE,crisisdb_famine_event,latitude,28.572,1653,1653,Evidenced
CnQingE,crisisdb_famine_event,longitude,110.591,1653,1653,Evidenced
CnQingE,crisisdb_famine_event,elevation,197.3,1653,1653,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1653,1653,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1653,1653,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1653,1653,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1653,1653,Evidenced
CnQingE,crisisdb_famine_event,latitude,27.832,1653,1653,Evidenced
CnQingE,crisisdb_famine_event,longitude,110.643,1653,1653,Evidenced
CnQingE,crisisdb_famine_event,elevation,331.7,1653,1653,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1653,1653,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1653,1653,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1653,1653,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1657,1657,Evidenced
CnQingE,crisisdb_famine_event,latitude,39.814,1657,1657,Evidenced
CnQingE,crisisdb_famine_event,longitude,117.727,1657,1657,Evidenced
CnQingE,crisisdb_famine_event,elevation,5.4,1657,1657,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1657,1657,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1657,1657,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1657,1657,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1664,1664,Evidenced
CnQingE,crisisdb_famine_event,latitude,34.307,1664,1664,Evidenced
CnQingE,crisisdb_famine_event,longitude,108.461,1664,1664,Evidenced
CnQingE,crisisdb_famine_event,elevation,422.9,1664,1664,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1664,1664,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1664,1664,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1664,1664,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,latitude,35.573,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,longitude,116.741,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,elevation,43.3,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1667,1667,Evidenced
CnQingE,crisisdb_famine_event,latitude,34.831,1667,1667,Evidenced
CnQingE,crisisdb_famine_event,longitude,112.116,1667,1667,Evidenced
CnQingE,crisisdb_famine_event,elevation,294.4,1667,1667,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1667,1667,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1667,1667,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1667,1667,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1679,1679,Evidenced
CnQingE,crisisdb_famine_event,latitude,37.167,1679,1679,Evidenced
CnQingE,crisisdb_famine_event,longitude,117.834,1679,1679,Evidenced
CnQingE,crisisdb_famine_event,elevation,10,1679,1679,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1679,1679,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1679,1679,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1679,1679,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350230029,1679,1679,Evidenced
CnQingE,crisisdb_famine_event,latitude,32.197,1679,1679,Evidenced
CnQingE,crisisdb_famine_event,longitude,116.158,1679,1679,Evidenced
CnQingE,crisisdb_famine_event,elevation,25,1679,1679,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Human-Eating,1679,1679,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1679,1679,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1679,1679,Evidenced
